"","y","V1","V2","V3","V4","width","peakdist","frame","file","try","peakNum","mean(width)","max(width)"
"2972",252,0.229517817229408,101,98,153,55,15,17,197,318.5,2,34.6525423728814,141
"2973",253,0.233121502732798,33,19,38,19,NA,17,197,250.5,3,30.1764705882353,38
"2974",253,0.903975851435959,50,38,59,21,17,17,197,267.5,1,20.1333333333333,22
"2975",253,0.69086631835732,68,59,77,18,18,17,197,285.5,2,34.6525423728814,141
"2976",253,0.857546976516942,86,77,98,21,18,17,197,303.5,2,34.6525423728814,141
"2977",253,0.22278356794752,101,98,153,55,15,17,197,318.5,2,34.6525423728814,141
"2978",254,0.228215879727852,33,19,37,18,NA,17,197,250.5,3,30.1764705882353,38
"2979",254,0.920247557748765,50,37,59,22,17,17,197,267.5,1,20.1333333333333,22
"2980",254,0.803977627014393,68,59,77,18,18,17,197,285.5,2,34.6525423728814,141
"2981",254,0.851971166979017,85,77,98,21,17,17,197,302.5,2,34.6525423728814,141
"2982",254,0.217847792331706,101,98,153,55,16,17,197,318.5,2,34.6525423728814,141
"2983",255,0.224210907015026,32,19,37,18,NA,17,197,249.5,3,30.1764705882353,38
"2984",255,0.94189211195999,50,37,59,22,18,17,197,267.5,1,20.1333333333333,22
"2985",255,0.918510627560657,68,59,78,19,18,17,197,285.5,2,34.6525423728814,141
"2986",255,0.833545980116852,85,78,98,20,17,17,197,302.5,2,34.6525423728814,141
"2987",255,0.213911413094383,101,98,153,55,16,17,197,318.5,2,34.6525423728814,141
"2988",256,0.22163027090929,32,19,37,18,NA,17,197,249.5,3,30.1764705882353,38
"2989",256,0.964485015659881,50,37,59,22,18,17,197,267.5,1,20.1333333333333,22
"2990",256,0.978762798174238,68,59,78,19,18,17,197,285.5,2,34.6525423728814,141
"2991",256,0.813192778408034,85,78,98,20,17,17,197,302.5,2,34.6525423728814,141
"2992",256,0.212210315185304,101,98,153,55,16,17,197,318.5,2,34.6525423728814,141
"2993",257,0.216974308272095,33,21,37,16,NA,17,197,250.5,3,30.1764705882353,38
"2994",257,0.971405974426305,50,37,59,22,17,17,197,267.5,1,20.1333333333333,22
"2995",257,1.00956718015781,68,59,78,19,18,17,197,285.5,2,34.6525423728814,141
"2996",257,0.731012077732996,85,78,98,20,17,17,197,302.5,2,34.6525423728814,141
"2997",257,0.203546640127911,101,98,190,92,16,17,197,318.5,2,34.6525423728814,141
"2998",258,0.214826493250871,33,21,37,16,NA,17,197,250.5,3,30.1764705882353,38
"2999",258,0.972469413087964,50,37,59,22,17,17,197,267.5,1,20.1333333333333,22
"3000",258,1.02041676718508,68,59,78,19,18,17,197,285.5,2,34.6525423728814,141
"3001",258,0.649525715923624,85,78,98,20,17,17,197,302.5,2,34.6525423728814,141
"3002",258,0.200550748407837,101,98,190,92,16,17,197,318.5,2,34.6525423728814,141
"3003",259,0.212235568584398,33,21,37,16,NA,17,197,250.5,3,30.1764705882353,38
"3004",259,0.955573057916098,50,37,58,21,17,17,197,267.5,1,20.1333333333333,22
"3005",259,1.02798867475106,68,58,78,20,18,17,197,285.5,2,34.6525423728814,141
"3006",259,0.5725867633165,85,78,98,20,17,17,197,302.5,2,34.6525423728814,141
"3007",260,0.209191564488968,33,20,37,17,NA,17,197,250.5,3,30.1764705882353,38
"3008",260,0.933197127712794,50,37,59,22,17,17,197,267.5,1,20.1333333333333,22
"3009",260,1.02952901505651,68,59,79,20,18,17,197,285.5,2,34.6525423728814,141
"3010",260,0.522102288201017,85,79,98,19,17,17,197,302.5,2,34.6525423728814,141
"3011",261,0.208422464942704,33,20,37,17,NA,17,197,250.5,3,30.1764705882353,38
"3012",261,0.880339377098281,50,37,58,21,17,17,197,267.5,1,20.1333333333333,22
"3013",261,1.01616324958222,68,58,79,21,18,17,197,285.5,2,34.6525423728814,141
"3014",261,0.479200800958071,86,79,98,19,18,17,197,303.5,2,34.6525423728814,141
"3015",262,0.209634791621261,33,1,37,36,NA,17,197,250.5,3,30.1764705882353,38
"3016",262,0.805323822154956,51,37,58,21,18,17,197,268.5,1,20.1333333333333,22
"3017",262,0.998755744997886,68,58,79,21,17,17,197,285.5,2,34.6525423728814,141
"3018",262,0.451262033612098,86,79,98,19,18,17,197,303.5,2,34.6525423728814,141
"3019",263,0.209534741967224,33,20,37,17,NA,17,197,250.5,3,30.1764705882353,38
"3020",263,0.70454362261187,50,37,58,21,17,17,197,267.5,1,20.1333333333333,22
"3021",263,0.974103304904054,68,58,79,21,18,17,197,285.5,2,34.6525423728814,141
"3022",263,0.41974448822042,86,79,98,19,18,17,197,303.5,2,34.6525423728814,141
"3023",264,0.212014688034417,33,1,37,36,NA,17,197,250.5,3,30.1764705882353,38
"3024",264,0.622449837944496,51,37,58,21,18,17,197,268.5,1,20.1333333333333,22
"3025",264,0.933079005417587,68,58,79,21,17,17,197,285.5,2,34.6525423728814,141
"3026",264,0.379119806617651,86,79,98,19,18,17,197,303.5,2,34.6525423728814,141
"3027",265,0.216508380099527,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3028",265,0.531315524216821,51,38,58,20,18,17,197,268.5,1,20.1333333333333,22
"3029",265,0.86807840959162,68,58,79,21,17,17,197,285.5,2,34.6525423728814,141
"3030",265,0.348572114907856,86,79,98,19,18,17,197,303.5,2,34.6525423728814,141
"3031",266,0.215968625660998,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3032",266,0.469994760757165,51,38,58,20,18,17,197,268.5,1,20.1333333333333,22
"3033",266,0.753969229061099,68,58,79,21,17,17,197,285.5,2,34.6525423728814,141
"3034",266,0.331463600595551,86,79,98,19,18,17,197,303.5,2,34.6525423728814,141
"3035",267,0.214148984355938,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3036",267,0.411556931175737,51,38,58,20,18,17,197,268.5,1,20.1333333333333,22
"3037",267,0.629325175277278,68,58,79,21,17,17,197,285.5,2,34.6525423728814,141
"3038",267,0.306633633846876,87,79,98,19,19,17,197,304.5,2,34.6525423728814,141
"3039",268,0.2155157143879,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3040",268,0.373714763061268,51,38,58,20,18,17,197,268.5,1,20.1333333333333,22
"3041",268,0.546752908113699,68,58,79,21,17,17,197,285.5,2,34.6525423728814,141
"3042",268,0.283142776662507,87,79,98,19,19,17,197,304.5,2,34.6525423728814,141
"3043",269,0.212794562409172,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3044",269,0.341138210002024,51,38,57,19,18,17,197,268.5,1,20.1333333333333,22
"3045",269,0.481710246976609,68,57,79,22,17,17,197,285.5,2,34.6525423728814,141
"3046",269,0.255590698909597,81,79,84,5,13,17,197,298.5,2,34.6525423728814,141
"3047",269,0.263050321185342,87,84,98,14,6,17,197,304.5,2,34.6525423728814,141
"3048",270,0.209867179958987,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3049",270,0.314365331806559,50,38,58,20,17,17,197,267.5,1,20.1333333333333,22
"3050",270,0.425113929394531,68,58,79,21,18,17,197,285.5,2,34.6525423728814,141
"3051",270,0.247806413897333,81,79,85,6,13,17,197,298.5,2,34.6525423728814,141
"3052",270,0.243316029931579,88,85,99,14,7,17,197,305.5,2,34.6525423728814,141
"3053",271,0.207906222370947,33,1,38,37,NA,17,197,250.5,3,30.1764705882353,38
"3054",271,0.292536182983247,51,38,59,21,18,17,197,268.5,1,20.1333333333333,22
"3055",271,0.382335052505237,68,59,79,20,17,17,197,285.5,2,34.6525423728814,141
"3056",271,0.239225554797348,81,79,99,20,13,17,197,298.5,2,34.6525423728814,141
"3057",272,0.207930351141811,33,1,39,38,NA,17,197,250.5,3,30.1764705882353,38
"3058",272,0.27287674624129,51,39,58,19,18,17,197,268.5,1,20.1333333333333,22
"3059",272,0.354054129383348,68,58,78,20,17,17,197,285.5,2,34.6525423728814,141
"3060",272,0.232101902109418,82,78,99,21,14,17,197,299.5,2,34.6525423728814,141
"3061",273,0.255903909695471,51,39,58,19,NA,17,197,268.5,1,20.1333333333333,22
"3062",273,0.321739749699993,69,58,89,31,18,17,197,286.5,2,34.6525423728814,141
"3063",274,0.250600485120268,51,39,59,20,NA,17,197,268.5,1,20.1333333333333,22
"3064",274,0.308309545877709,68,59,80,21,17,17,197,285.5,2,34.6525423728814,141
"3065",274,0.210966865523759,82,80,88,8,14,17,197,299.5,2,34.6525423728814,141
"3066",275,0.240629394933576,51,40,59,19,NA,17,197,268.5,1,20.1333333333333,22
"3067",275,0.289705855337012,69,59,79,20,18,17,197,286.5,2,34.6525423728814,141
"3068",275,0.204050483007488,82,79,88,9,13,17,197,299.5,2,34.6525423728814,141
"3069",276,0.230417542752215,51,39,59,20,NA,17,197,268.5,1,20.1333333333333,22
"3070",276,0.270292691880971,69,59,79,20,18,17,197,286.5,2,34.6525423728814,141
"3071",277,0.221251129949395,51,39,59,20,NA,17,197,268.5,1,20.1333333333333,22
"3072",277,0.251973767819181,69,59,80,21,18,17,197,286.5,2,34.6525423728814,141
"3073",278,0.213239813442053,51,38,59,21,NA,17,197,268.5,1,20.1333333333333,22
"3074",278,0.236808729020704,69,59,80,21,18,17,197,286.5,2,34.6525423728814,141
"3075",279,0.208738578848508,51,38,60,22,NA,17,197,268.5,1,20.1333333333333,22
"3076",279,0.221843214641978,69,60,79,19,18,17,197,286.5,2,34.6525423728814,141
"3077",280,0.205001640255624,51,38,60,22,NA,17,197,268.5,1,20.1333333333333,22
"3078",280,0.212109035304116,69,60,79,19,18,17,197,286.5,2,34.6525423728814,141
"3079",281,0.200107414051636,69,61,77,16,NA,17,197,286.5,2,34.6525423728814,141
"3080",228,0.595637100876696,72,2,144,142,NA,18,193,289.5,2,35.7813411078717,146
"3081",229,0.499128758029638,72,2,145,143,NA,18,193,289.5,2,35.7813411078717,146
"3082",230,0.4408335461851,72,2,146,144,NA,18,193,289.5,2,35.7813411078717,146
"3083",231,0.400945492286964,72,2,146,144,NA,18,193,289.5,2,35.7813411078717,146
"3084",232,0.374455181746195,73,2,147,145,NA,18,193,290.5,2,35.7813411078717,146
"3085",233,0.338507734801622,73,1,135,134,NA,18,193,290.5,2,35.7813411078717,146
"3086",234,0.314761856536242,74,1,136,135,NA,18,193,291.5,2,35.7813411078717,146
"3087",235,0.311124431538922,70,1,82,81,NA,18,193,287.5,2,35.7813411078717,146
"3088",235,0.281621769919671,85,82,98,16,15,18,193,302.5,2,35.7813411078717,146
"3089",236,0.206037007361429,51,36,53,17,NA,18,193,268.5,1,19.9402985074627,23
"3090",236,0.322196364840286,69,53,80,27,18,18,193,286.5,2,35.7813411078717,146
"3091",236,0.322137276313653,86,80,97,17,17,18,193,303.5,2,35.7813411078717,146
"3092",237,0.235059351099049,50,37,55,18,NA,18,193,267.5,1,19.9402985074627,23
"3093",237,0.347673311243892,68,55,79,24,18,18,193,285.5,2,35.7813411078717,146
"3094",237,0.376856409277416,86,79,97,18,18,18,193,303.5,2,35.7813411078717,146
"3095",238,0.268778848375019,50,38,56,18,NA,18,193,267.5,1,19.9402985074627,23
"3096",238,0.376368960233854,68,56,78,22,18,18,193,285.5,2,35.7813411078717,146
"3097",238,0.44652896892428,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3098",238,0.220066970213285,101,96,150,54,15,18,193,318.5,2,35.7813411078717,146
"3099",239,0.20312137073779,32,1,38,37,NA,18,193,249.5,3,29.2254901960784,38
"3100",239,0.303502777228938,50,38,56,18,18,18,193,267.5,1,19.9402985074627,23
"3101",239,0.398692272193698,68,56,78,22,18,18,193,285.5,2,35.7813411078717,146
"3102",239,0.520744115821313,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3103",239,0.232930630744212,101,96,150,54,15,18,193,318.5,2,35.7813411078717,146
"3104",240,0.223118698415205,32,1,38,37,NA,18,193,249.5,3,29.2254901960784,38
"3105",240,0.329649546139396,50,38,57,19,18,18,193,267.5,1,19.9402985074627,23
"3106",240,0.429367549988407,68,57,78,21,18,18,193,285.5,2,35.7813411078717,146
"3107",240,0.575210937946079,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3108",240,0.241556784763508,101,96,150,54,15,18,193,318.5,2,35.7813411078717,146
"3109",241,0.251040541590208,32,1,39,38,NA,18,193,249.5,3,29.2254901960784,38
"3110",241,0.389958683691128,50,39,57,18,18,18,193,267.5,1,19.9402985074627,23
"3111",241,0.469482359764309,68,57,78,21,18,18,193,285.5,2,35.7813411078717,146
"3112",241,0.657443893694931,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3113",241,0.259577549599734,101,96,147,51,15,18,193,318.5,2,35.7813411078717,146
"3114",242,0.258151568974833,32,1,39,38,NA,18,193,249.5,3,29.2254901960784,38
"3115",242,0.427815166219419,50,39,58,19,18,18,193,267.5,1,19.9402985074627,23
"3116",242,0.485308418123876,68,58,78,20,18,18,193,285.5,2,35.7813411078717,146
"3117",242,0.71491760698518,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3118",242,0.260278288855107,101,96,148,52,15,18,193,318.5,2,35.7813411078717,146
"3119",243,0.268753166388884,32,1,39,38,NA,18,193,249.5,3,29.2254901960784,38
"3120",243,0.484512225477424,50,39,58,19,18,18,193,267.5,1,19.9402985074627,23
"3121",243,0.509331015025026,68,58,78,20,18,18,193,285.5,2,35.7813411078717,146
"3122",243,0.785768522622596,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3123",243,0.261020451470359,101,96,149,53,15,18,193,318.5,2,35.7813411078717,146
"3124",244,0.27109586563556,32,1,39,38,NA,18,193,249.5,3,29.2254901960784,38
"3125",244,0.553264506582297,50,39,58,19,18,18,193,267.5,1,19.9402985074627,23
"3126",244,0.531320158901304,68,58,78,20,18,18,193,285.5,2,35.7813411078717,146
"3127",244,0.833967750763097,86,78,96,18,18,18,193,303.5,2,35.7813411078717,146
"3128",244,0.260264571466383,101,96,148,52,15,18,193,318.5,2,35.7813411078717,146
"3129",245,0.268716263234408,32,1,38,37,NA,18,193,249.5,3,29.2254901960784,38
"3130",245,0.628310994413462,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3131",245,0.548900331983817,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3132",245,0.858504045032581,86,77,96,19,18,18,193,303.5,2,35.7813411078717,146
"3133",245,0.258616699051627,101,96,149,53,15,18,193,318.5,2,35.7813411078717,146
"3134",246,0.262941418284174,32,1,38,37,NA,18,193,249.5,3,29.2254901960784,38
"3135",246,0.697573150969272,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3136",246,0.562895930161696,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3137",246,0.874178585056234,86,77,97,20,18,18,193,303.5,2,35.7813411078717,146
"3138",246,0.256119937224249,101,97,148,51,15,18,193,318.5,2,35.7813411078717,146
"3139",247,0.260548028689222,32,1,38,37,NA,18,193,249.5,3,29.2254901960784,38
"3140",247,0.755286571190948,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3141",247,0.574374645682923,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3142",247,0.88545010736168,86,77,97,20,18,18,193,303.5,2,35.7813411078717,146
"3143",247,0.252801450935256,101,97,149,52,15,18,193,318.5,2,35.7813411078717,146
"3144",248,0.260229828392102,32,1,38,37,NA,18,193,249.5,3,29.2254901960784,38
"3145",248,0.793091530385963,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3146",248,0.582838809982362,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3147",248,0.891309635139489,86,77,97,20,18,18,193,303.5,2,35.7813411078717,146
"3148",248,0.249525683672276,101,97,149,52,15,18,193,318.5,2,35.7813411078717,146
"3149",249,0.250518396479115,32,19,38,19,NA,18,193,249.5,3,29.2254901960784,38
"3150",249,0.826929482627693,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3151",249,0.589093830659649,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3152",249,0.896099723344333,86,77,97,20,18,18,193,303.5,2,35.7813411078717,146
"3153",249,0.243329004638628,101,97,153,56,15,18,193,318.5,2,35.7813411078717,146
"3154",250,0.247569907728775,32,19,38,19,NA,18,193,249.5,3,29.2254901960784,38
"3155",250,0.854164595880235,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3156",250,0.602861255905801,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3157",250,0.901765790410795,86,77,97,20,18,18,193,303.5,2,35.7813411078717,146
"3158",250,0.24039232911521,101,97,153,56,15,18,193,318.5,2,35.7813411078717,146
"3159",251,0.244230929638316,32,19,38,19,NA,18,193,249.5,3,29.2254901960784,38
"3160",251,0.881687577319421,50,38,58,20,18,18,193,267.5,1,19.9402985074627,23
"3161",251,0.615593805272462,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3162",251,0.892636802901873,86,77,98,21,18,18,193,303.5,2,35.7813411078717,146
"3163",251,0.234193682160934,100,98,153,55,14,18,193,317.5,2,35.7813411078717,146
"3164",252,0.237693085755442,32,19,38,19,NA,18,193,249.5,3,29.2254901960784,38
"3165",252,0.893463368913293,50,38,59,21,18,18,193,267.5,1,19.9402985074627,23
"3166",252,0.639824839470835,68,59,77,18,18,18,193,285.5,2,35.7813411078717,146
"3167",252,0.877968538725808,86,77,153,76,18,18,193,303.5,2,35.7813411078717,146
"3168",253,0.232826949334662,32,19,37,18,NA,18,193,249.5,3,29.2254901960784,38
"3169",253,0.901996595514799,50,37,58,21,18,18,193,267.5,1,19.9402985074627,23
"3170",253,0.686277577025029,68,58,77,19,18,18,193,285.5,2,35.7813411078717,146
"3171",253,0.864406393694201,86,77,153,76,18,18,193,303.5,2,35.7813411078717,146
"3172",254,0.226534858238879,33,20,37,17,NA,18,193,250.5,3,29.2254901960784,38
"3173",254,0.921117197251632,50,37,58,21,17,18,193,267.5,1,19.9402985074627,23
"3174",254,0.78936062581192,68,58,78,20,18,18,193,285.5,2,35.7813411078717,146
"3175",254,0.849024498187593,86,78,97,19,18,18,193,303.5,2,35.7813411078717,146
"3176",254,0.216173166176831,100,97,153,56,14,18,193,317.5,2,35.7813411078717,146
"3177",255,0.222520035008938,33,20,37,17,NA,18,193,250.5,3,29.2254901960784,38
"3178",255,0.946479780605837,50,37,59,22,17,18,193,267.5,1,19.9402985074627,23
"3179",255,0.9168996631221,68,59,78,19,18,18,193,285.5,2,35.7813411078717,146
"3180",255,0.834061584514931,85,78,98,20,17,18,193,302.5,2,35.7813411078717,146
"3181",255,0.212379831315608,101,98,153,55,16,18,193,318.5,2,35.7813411078717,146
"3182",256,0.220506440824958,33,20,37,17,NA,18,193,250.5,3,29.2254901960784,38
"3183",256,0.96135749752955,50,37,59,22,17,18,193,267.5,1,19.9402985074627,23
"3184",256,0.9792981189283,68,59,78,19,18,18,193,285.5,2,35.7813411078717,146
"3185",256,0.814050652898443,85,78,98,20,17,18,193,302.5,2,35.7813411078717,146
"3186",256,0.210368536306475,101,98,153,55,16,18,193,318.5,2,35.7813411078717,146
"3187",257,0.214153522153889,33,21,37,16,NA,18,193,250.5,3,29.2254901960784,38
"3188",257,0.972144422017852,50,37,59,22,17,18,193,267.5,1,19.9402985074627,23
"3189",257,1.01325271877474,68,59,78,19,18,18,193,285.5,2,35.7813411078717,146
"3190",257,0.739743101038633,85,78,98,20,17,18,193,302.5,2,35.7813411078717,146
"3191",257,0.203573861104015,101,98,181,83,16,18,193,318.5,2,35.7813411078717,146
"3192",258,0.213635351256158,33,21,37,16,NA,18,193,250.5,3,29.2254901960784,38
"3193",258,0.973654992973902,50,37,59,22,17,18,193,267.5,1,19.9402985074627,23
"3194",258,1.02243302354598,68,59,78,19,18,18,193,285.5,2,35.7813411078717,146
"3195",258,0.648489092284839,85,78,98,20,17,18,193,302.5,2,35.7813411078717,146
"3196",258,0.200657209030777,101,98,181,83,16,18,193,318.5,2,35.7813411078717,146
"3197",259,0.213331704083164,33,21,37,16,NA,18,193,250.5,3,29.2254901960784,38
"3198",259,0.958971901280853,51,37,59,22,18,18,193,268.5,1,19.9402985074627,23
"3199",259,1.03016718994577,68,59,78,19,17,18,193,285.5,2,35.7813411078717,146
"3200",259,0.568341791966506,85,78,98,20,17,18,193,302.5,2,35.7813411078717,146
"3201",260,0.212522419510263,33,20,37,17,NA,18,193,250.5,3,29.2254901960784,38
"3202",260,0.938158671249921,51,37,58,21,18,18,193,268.5,1,19.9402985074627,23
"3203",260,1.02905461003289,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3204",260,0.520749332710495,85,79,98,19,17,18,193,302.5,2,35.7813411078717,146
"3205",261,0.211398386639905,33,20,37,17,NA,18,193,250.5,3,29.2254901960784,38
"3206",261,0.892217532201627,51,37,58,21,18,18,193,268.5,1,19.9402985074627,23
"3207",261,1.01941214299171,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3208",261,0.484089406317271,86,79,98,19,18,18,193,303.5,2,35.7813411078717,146
"3209",262,0.20986971389559,33,1,37,36,NA,18,193,250.5,3,29.2254901960784,38
"3210",262,0.818304087492905,51,37,59,22,18,18,193,268.5,1,19.9402985074627,23
"3211",262,1.00258364596175,68,59,79,20,17,18,193,285.5,2,35.7813411078717,146
"3212",262,0.454534084271325,86,79,98,19,18,18,193,303.5,2,35.7813411078717,146
"3213",263,0.209155124926219,33,20,37,17,NA,18,193,250.5,3,29.2254901960784,38
"3214",263,0.719306858160828,51,37,58,21,18,18,193,268.5,1,19.9402985074627,23
"3215",263,0.96840752071006,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3216",263,0.419941028197632,86,79,98,19,18,18,193,303.5,2,35.7813411078717,146
"3217",264,0.20811423423263,33,1,37,36,NA,18,193,250.5,3,29.2254901960784,38
"3218",264,0.638697484978656,51,37,58,21,18,18,193,268.5,1,19.9402985074627,23
"3219",264,0.935116081674855,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3220",264,0.379986974216432,86,79,97,18,18,18,193,303.5,2,35.7813411078717,146
"3221",265,0.215433523485279,33,1,38,37,NA,18,193,250.5,3,29.2254901960784,38
"3222",265,0.535398302343434,51,38,58,20,18,18,193,268.5,1,19.9402985074627,23
"3223",265,0.868055820719349,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3224",265,0.350037441518853,86,79,99,20,18,18,193,303.5,2,35.7813411078717,146
"3225",266,0.215610507909273,33,1,38,37,NA,18,193,250.5,3,29.2254901960784,38
"3226",266,0.47749283586942,51,38,58,20,18,18,193,268.5,1,19.9402985074627,23
"3227",266,0.758800044622334,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3228",266,0.331130535111294,86,79,98,19,18,18,193,303.5,2,35.7813411078717,146
"3229",267,0.215542445047333,33,1,38,37,NA,18,193,250.5,3,29.2254901960784,38
"3230",267,0.421099917703048,51,38,58,20,18,18,193,268.5,1,19.9402985074627,23
"3231",267,0.637517378996405,68,58,79,21,17,18,193,285.5,2,35.7813411078717,146
"3232",267,0.304940536297637,87,79,98,19,19,18,193,304.5,2,35.7813411078717,146
"3233",268,0.215035655098814,34,1,38,37,NA,18,193,251.5,3,29.2254901960784,38
"3234",268,0.382255536836362,51,38,58,20,17,18,193,268.5,1,19.9402985074627,23
"3235",268,0.550544978677488,69,58,78,20,18,18,193,286.5,2,35.7813411078717,146
"3236",268,0.279991702256893,87,78,99,21,18,18,193,304.5,2,35.7813411078717,146
"3237",269,0.212670374349619,34,1,38,37,NA,18,193,251.5,3,29.2254901960784,38
"3238",269,0.344439828703913,51,38,58,20,17,18,193,268.5,1,19.9402985074627,23
"3239",269,0.479565493607865,69,58,78,20,18,18,193,286.5,2,35.7813411078717,146
"3240",269,0.258393574135491,81,78,85,7,12,18,193,298.5,2,35.7813411078717,146
"3241",269,0.259792755363951,88,85,99,14,7,18,193,305.5,2,35.7813411078717,146
"3242",270,0.211063613971773,34,1,38,37,NA,18,193,251.5,3,29.2254901960784,38
"3243",270,0.312295180884699,51,38,58,20,17,18,193,268.5,1,19.9402985074627,23
"3244",270,0.425593581552572,69,58,78,20,18,18,193,286.5,2,35.7813411078717,146
"3245",270,0.249695293704688,81,78,85,7,12,18,193,298.5,2,35.7813411078717,146
"3246",270,0.243470812682272,88,85,99,14,7,18,193,305.5,2,35.7813411078717,146
"3247",271,0.207459099469708,33,1,38,37,NA,18,193,250.5,3,29.2254901960784,38
"3248",271,0.290558119734682,51,38,59,21,18,18,193,268.5,1,19.9402985074627,23
"3249",271,0.38472182469581,69,59,78,19,18,18,193,286.5,2,35.7813411078717,146
"3250",271,0.240940814952055,81,78,86,8,12,18,193,298.5,2,35.7813411078717,146
"3251",271,0.227149235366124,88,86,99,13,7,18,193,305.5,2,35.7813411078717,146
"3252",272,0.207447405287682,33,1,38,37,NA,18,193,250.5,3,29.2254901960784,38
"3253",272,0.274698556095495,51,38,58,20,18,18,193,268.5,1,19.9402985074627,23
"3254",272,0.353916325250326,68,58,78,20,17,18,193,285.5,2,35.7813411078717,146
"3255",272,0.233712395376214,82,78,87,9,14,18,193,299.5,2,35.7813411078717,146
"3256",272,0.216099637175572,88,87,98,11,6,18,193,305.5,2,35.7813411078717,146
"3257",273,0.25547816739958,51,40,59,19,NA,18,193,268.5,1,19.9402985074627,23
"3258",273,0.32542999945699,69,59,99,40,18,18,193,286.5,2,35.7813411078717,146
"3259",274,0.249343219286925,51,40,59,19,NA,18,193,268.5,1,19.9402985074627,23
"3260",274,0.304990315417746,69,59,89,30,18,18,193,286.5,2,35.7813411078717,146
"3261",275,0.241316834513146,51,40,60,20,NA,18,193,268.5,1,19.9402985074627,23
"3262",275,0.290085106814465,69,60,89,29,18,18,193,286.5,2,35.7813411078717,146
"3263",276,0.229824614308451,51,39,60,21,NA,18,193,268.5,1,19.9402985074627,23
"3264",276,0.274576251489679,69,60,90,30,18,18,193,286.5,2,35.7813411078717,146
"3265",277,0.221677817529864,51,39,59,20,NA,18,193,268.5,1,19.9402985074627,23
"3266",277,0.251026121079689,69,59,80,21,18,18,193,286.5,2,35.7813411078717,146
"3267",278,0.212781910723155,51,39,58,19,NA,18,193,268.5,1,19.9402985074627,23
"3268",278,0.238250357286677,69,61,80,19,18,18,193,286.5,2,35.7813411078717,146
"3269",279,0.208392777691648,51,39,61,22,NA,18,193,268.5,1,19.9402985074627,23
"3270",279,0.228120301142123,69,61,80,19,18,18,193,286.5,2,35.7813411078717,146
"3271",280,0.20651088622922,51,38,61,23,NA,18,193,268.5,1,19.9402985074627,23
"3272",280,0.210858614737144,69,61,81,20,18,18,193,286.5,2,35.7813411078717,146
"3273",227,0.67915048334042,72,1,129,128,NA,19,194,289.5,2,34.5346820809249,150
"3274",228,0.565110820988595,72,1,147,146,NA,19,194,289.5,2,34.5346820809249,150
"3275",229,0.487380057606569,72,1,136,135,NA,19,194,289.5,2,34.5346820809249,150
"3276",230,0.428314264462746,73,1,136,135,NA,19,194,290.5,2,34.5346820809249,150
"3277",231,0.391773538544564,73,1,136,135,NA,19,194,290.5,2,34.5346820809249,150
"3278",232,0.363956299026127,73,1,136,135,NA,19,194,290.5,2,34.5346820809249,150
"3279",233,0.329538147281806,72,1,145,144,NA,19,194,289.5,2,34.5346820809249,150
"3280",234,0.311308153344793,73,1,148,147,NA,19,194,290.5,2,34.5346820809249,150
"3281",235,0.304162791292423,69,1,82,81,NA,19,194,286.5,2,34.5346820809249,150
"3282",235,0.277574190792106,85,82,98,16,16,19,194,302.5,2,34.5346820809249,150
"3283",236,0.210714154973301,51,36,54,18,NA,19,194,268.5,1,20.0223880597015,23
"3284",236,0.323364390156287,68,54,80,26,17,19,194,285.5,2,34.5346820809249,150
"3285",236,0.324285284091757,86,80,97,17,18,19,194,303.5,2,34.5346820809249,150
"3286",237,0.237402352086208,51,38,55,17,NA,19,194,268.5,1,20.0223880597015,23
