"","x","V1","V2","V3","V4","widthsy","frame","file","peakNum","maxL"
"1852",300,0.319796001392201,16,1,33,32,4,271,2,105
"1853",300,0.201787141355776,38,33,114,81,4,271,2,105
"1854",301,0.310100401695111,16,1,32,31,4,271,2,105
"1855",301,0.201899286963507,37,32,114,82,4,271,2,105
"1856",302,0.268261157185936,17,1,32,31,4,271,2,105
"1857",302,0.197403527473999,38,32,114,82,4,271,2,105
"1858",303,0.224608699128517,18,1,32,31,4,271,2,105
"1859",303,0.188350781128155,39,32,114,82,4,271,2,105
"1860",304,0.204898232807294,19,1,32,31,4,271,2,105
"1861",304,0.180365933049924,39,32,114,82,4,271,2,105
"1862",305,0.186216393625847,19,1,31,30,4,271,2,105
"1863",305,0.166450304040048,41,31,128,97,4,271,2,105
"1864",306,0.178534250029158,20,1,33,32,4,271,2,105
"1865",306,0.16233916262461,42,33,128,95,4,271,2,105
"1866",307,0.168221022003714,19,1,33,32,4,271,2,105
"1867",307,0.15970791385325,44,33,66,33,4,271,2,105
"1868",307,0.105924192393741,68,66,128,62,4,271,2,105
"1869",308,0.160274187797343,19,1,33,32,4,271,2,105
"1870",308,0.161073030730727,44,33,128,95,4,271,2,105
"1871",309,0.156698303252837,19,1,34,33,4,271,2,105
"1872",309,0.166976093384872,44,34,128,94,4,271,2,105
"1873",310,0.152706387394026,20,1,33,32,4,271,2,105
"1874",310,0.169976425442322,44,33,128,95,4,271,2,105
"1875",311,0.147211403229852,19,1,24,23,4,271,2,105
"1876",311,0.14388048686481,28,24,34,10,4,271,2,105
"1877",311,0.169883502073157,44,34,65,31,4,271,2,105
"1878",311,0.102088606438384,68,65,128,63,4,271,2,105
"1879",312,0.143072121235885,20,1,25,24,4,271,2,105
"1880",312,0.139432038583081,28,25,34,9,4,271,2,105
"1881",312,0.169073214388798,44,34,128,94,4,271,2,105
"1882",313,0.133815426000494,22,1,28,27,4,271,2,105
"1883",313,0.15826747485112,42,28,113,85,4,271,2,105
"1884",314,0.133453560399994,26,1,31,30,4,271,2,105
"1885",314,0.147191276430327,42,31,113,82,4,271,2,105
"1886",315,0.129892895902127,22,2,28,26,4,271,2,105
"1887",315,0.132318593246607,36,28,39,11,4,271,2,105
"1888",315,0.132498816710144,42,39,113,74,4,271,2,105
"1889",316,0.125886348749293,22,1,28,27,4,271,2,105
"1890",316,0.128735103790805,34,28,113,85,4,271,2,105
"1891",317,0.125732852684746,27,2,42,40,4,271,2,105
"1892",317,0.117839546229368,46,42,113,71,4,271,2,105
"1893",318,0.121759499010718,27,1,47,46,4,271,2,105
"1894",318,0.113532649076217,50,47,113,66,4,271,2,105
"1895",319,0.118067365650939,22,1,27,26,4,271,2,105
"1896",319,0.117798407738811,30,27,42,15,4,271,2,105
"1897",319,0.108975923223179,45,42,47,5,4,271,2,105
"1898",319,0.111777942878008,51,47,113,66,4,271,2,105
"1899",320,0.117911548232991,28,1,42,41,4,271,2,105
"1900",320,0.111685609913541,52,42,113,71,4,271,2,105
"1901",321,0.115048354986726,24,1,33,32,4,271,2,105
"1902",321,0.105988556190728,41,33,46,13,4,271,2,105
"1903",321,0.109864566757515,52,46,56,10,4,271,2,105
"1904",321,0.105520534507584,58,56,121,65,4,271,2,105
"1905",322,0.113696039196315,24,1,34,33,4,271,2,105
"1906",322,0.101959548272823,39,34,44,10,4,271,2,105
"1907",322,0.108446542778244,52,44,56,12,4,271,2,105
"1908",322,0.105632506501427,58,56,121,65,4,271,2,105
"1909",323,0.112593332588155,23,3,34,31,4,271,2,105
"1910",323,0.10200378376121,40,34,45,11,4,271,2,105
"1911",323,0.108508272382959,52,45,121,76,4,271,2,105
"1912",324,0.110395957948616,21,1,34,33,4,271,2,105
"1913",324,0.106728168347427,53,44,121,77,4,271,2,105
"1914",325,0.106628850175473,20,1,42,41,4,271,2,105
"1915",325,0.105761262258356,53,42,70,28,4,271,2,105
"1916",326,0.103922437611067,20,1,34,33,4,271,2,105
"1917",326,0.104732762615502,54,44,68,24,4,271,2,105
"1918",327,0.100730108073431,23,1,34,33,4,271,2,105
"1919",327,0.104076378608289,54,45,71,26,4,271,2,105
"1920",328,0.100052934282848,22,1,32,31,4,271,2,105
"1921",328,0.103890325784959,55,46,69,23,4,271,2,105
"1922",203,0.1005368183546,31,5,48,43,4,271,3,136
"1923",204,0.104546539561378,31,5,47,42,4,271,3,136
"1924",205,0.106093545439485,26,5,43,38,4,271,3,136
"1925",206,0.102503411202492,21,5,25,20,4,271,3,136
"1926",206,0.103754577100259,31,25,43,18,4,271,3,136
"1927",207,0.102524672206365,21,6,25,19,4,271,3,136
"1928",207,0.102112091416447,27,25,41,16,4,271,3,136
"1929",207,0.10077213993741,52,41,114,73,4,271,3,136
"1930",208,0.101104476005065,20,6,26,20,4,271,3,136
"1931",208,0.10110594064336,52,45,114,69,4,271,3,136
"1932",209,0.104305106772616,28,6,35,29,4,271,3,136
"1933",209,0.101964596895401,39,35,44,9,4,271,3,136
"1934",209,0.107812506017842,51,44,114,70,4,271,3,136
"1935",210,0.106055664562698,32,5,43,38,4,271,3,136
"1936",210,0.109093779387114,51,43,61,18,4,271,3,136
"1937",211,0.108911410913068,27,4,34,30,4,271,3,136
"1938",211,0.105853149078594,38,34,43,9,4,271,3,136
"1939",211,0.110788110636713,50,43,59,16,4,271,3,136
"1940",212,0.112831210367703,27,6,34,28,4,271,3,136
"1941",212,0.109770962901521,38,34,43,9,4,271,3,136
"1942",212,0.113065835479821,50,43,58,15,4,271,3,136
"1943",212,0.100182598191376,61,58,114,56,4,271,3,136
"1944",213,0.117976847354848,32,4,42,38,4,271,3,136
"1945",213,0.117125126966387,50,42,59,17,4,271,3,136
"1946",213,0.101297917828565,62,59,114,55,4,271,3,136
"1947",214,0.121897878773837,32,5,42,37,4,271,3,136
"1948",214,0.120211561023586,49,42,60,18,4,271,3,136
"1949",214,0.101862655164511,62,60,114,54,4,271,3,136
"1950",215,0.124167948974382,28,4,41,37,4,271,3,136
"1951",215,0.123399658425009,48,41,59,18,4,271,3,136
"1952",215,0.102641496242542,61,59,114,55,4,271,3,136
"1953",216,0.125752571645322,29,4,30,26,4,271,3,136
"1954",216,0.12579490089053,33,30,42,12,4,271,3,136
"1955",216,0.124695791521745,48,42,59,17,4,271,3,136
"1956",216,0.102619007661459,62,59,114,55,4,271,3,136
"1957",217,0.121992501010906,23,5,29,24,4,271,3,136
"1958",217,0.123804045633195,36,29,40,11,4,271,3,136
"1959",217,0.133959372165455,47,40,61,21,4,271,3,136
"1960",217,0.100359952091314,63,61,117,56,4,271,3,136
"1961",218,0.12579776822666,25,4,31,27,4,271,3,136
"1962",218,0.1252555556772,37,31,38,7,4,271,3,136
"1963",218,0.138067802047034,46,38,118,80,4,271,3,136
"1964",219,0.126047300141435,22,4,29,25,4,271,3,136
"1965",219,0.14548434524296,45,29,118,89,4,271,3,136
"1966",220,0.130029717903387,21,4,29,25,4,271,3,136
"1967",220,0.154507955040969,45,29,119,90,4,271,3,136
"1968",221,0.137945020175161,22,4,32,28,4,271,3,136
"1969",221,0.162285632409485,45,32,121,89,4,271,3,136
"1970",222,0.141800449314761,22,5,32,27,4,271,3,136
"1971",222,0.165432984262923,45,32,121,89,4,271,3,136
"1972",223,0.144179774551073,20,4,30,26,4,271,3,136
"1973",223,0.167746177660532,45,30,121,91,4,271,3,136
"1974",224,0.147526319216456,21,4,31,27,4,271,3,136
"1975",224,0.166990230960943,45,31,121,90,4,271,3,136
"1976",225,0.159402226681653,19,5,27,22,4,271,3,136
"1977",225,0.145642538924835,30,27,31,4,4,271,3,136
"1978",225,0.171811685658636,45,31,125,94,4,271,3,136
"1979",226,0.169088458512004,19,5,31,26,4,271,3,136
"1980",226,0.170612858913724,45,31,125,94,4,271,3,136
"1981",227,0.191453609882086,18,4,32,28,4,271,3,136
"1982",227,0.172066754882979,44,32,62,30,4,271,3,136
"1983",227,0.112101399036037,63,62,125,63,4,271,3,136
"1984",228,0.233931624548636,18,4,32,28,4,271,3,136
"1985",228,0.180478125609711,43,32,125,93,4,271,3,136
"1986",229,0.295689534692347,18,4,31,27,4,271,3,136
"1987",229,0.194887172815348,42,31,109,78,4,271,3,136
"1988",230,0.338842098835075,18,4,31,27,4,271,3,136
"1989",230,0.20935851219608,41,31,109,78,4,271,3,136
"1990",231,0.327797526622641,18,4,31,27,4,271,3,136
"1991",231,0.21739837755167,40,31,61,30,4,271,3,136
"1992",231,0.120163025579243,63,61,109,48,4,271,3,136
"1993",232,0.289899952540676,18,4,32,28,4,271,3,136
"1994",232,0.220373945636971,40,32,62,30,4,271,3,136
"1995",232,0.120819826353435,63,62,108,46,4,271,3,136
"1996",233,0.239936100879364,19,4,32,28,4,271,3,136
"1997",233,0.21488918142367,41,32,62,30,4,271,3,136
"1998",233,0.119147929416963,64,62,111,49,4,271,3,136
"1999",234,0.224543280767963,19,4,32,28,4,271,3,136
"2000",234,0.212268376197171,40,32,62,30,4,271,3,136
"2001",234,0.120949974138991,63,62,111,49,4,271,3,136
"2002",235,0.213398336283045,20,4,31,27,4,271,3,136
"2003",235,0.208213083674584,39,31,111,80,4,271,3,136
"2004",236,0.216834260943753,20,5,32,27,4,271,3,136
"2005",236,0.208540904076012,39,32,111,79,4,271,3,136
"2006",237,0.226864470328337,20,5,32,27,4,271,3,136
"2007",237,0.215947575621788,38,32,56,24,4,271,3,136
"2008",237,0.141443482799986,59,56,111,55,4,271,3,136
"2009",238,0.237601047408009,21,5,33,28,4,271,3,136
"2010",238,0.228073358283776,37,33,54,21,4,271,3,136
"2011",238,0.149652796033269,58,54,111,57,4,271,3,136
"2012",239,0.253070036608214,21,5,34,29,4,271,3,136
"2013",239,0.238924636513247,36,34,54,20,4,271,3,136
"2014",239,0.158527321601624,59,54,111,57,4,271,3,136
"2015",240,0.265115909602864,20,5,34,29,4,271,3,136
"2016",240,0.2476740748464,35,34,53,19,4,271,3,136
"2017",240,0.162590579816792,59,53,111,58,4,271,3,136
"2018",241,0.2666026800728,21,5,54,49,4,271,3,136
"2019",241,0.173546632067494,60,54,109,55,4,271,3,136
"2020",242,0.271043385220553,23,6,35,29,4,271,3,136
"2021",242,0.250908694559398,38,35,53,18,4,271,3,136
"2022",242,0.184368286464028,60,53,110,57,4,271,3,136
"2023",243,0.281398648350809,25,6,53,47,4,271,3,136
"2024",243,0.192282667587808,59,53,110,57,4,271,3,136
"2025",244,0.298075227289927,26,6,53,47,4,271,3,136
"2026",244,0.186648816950297,59,53,111,58,4,271,3,136
"2027",245,0.352163624277922,28,6,53,47,4,271,3,136
"2028",245,0.173806982908805,58,53,113,60,4,271,3,136
"2029",246,0.458720529725792,28,6,114,108,4,271,3,136
"2030",247,0.690639005778602,29,6,114,108,4,271,3,136
"2031",248,0.971301852533707,29,5,114,109,4,271,3,136
"2032",249,1.00578501375253,29,5,122,117,4,271,3,136
"2033",250,0.978861221871046,29,6,122,116,4,271,3,136
"2034",251,0.756845481318819,29,6,122,116,4,271,3,136
"2035",252,0.545402659622025,30,7,122,115,4,271,3,136
"2036",253,0.465863112316783,31,8,101,93,4,271,3,136
"2037",254,0.417921897123921,31,8,100,92,4,271,3,136
"2038",255,0.400353951160732,31,8,100,92,4,271,3,136
"2039",256,0.415551296333123,31,8,61,53,4,271,3,136
"2040",256,0.151195881840168,63,61,100,39,4,271,3,136
"2041",257,0.42384730071843,32,8,144,136,4,271,3,136
"2042",258,0.429618405723825,32,8,62,54,4,271,1,135
"2043",258,0.15517788817609,64,62,144,82,4,271,1,135
"2044",259,0.428893068669451,33,9,61,52,4,271,1,135
"2045",259,0.155207955376196,64,61,144,83,4,271,1,135
"2046",260,0.441106857766835,33,9,61,52,4,271,1,135
"2047",260,0.155072573423496,65,61,144,83,4,271,1,135
"2048",261,0.465249202470083,33,9,60,51,4,271,1,135
"2049",261,0.152875204324214,64,60,144,84,4,271,1,135
"2050",262,0.528887612077579,33,9,61,52,4,271,1,135
"2051",262,0.148853262448483,64,61,75,14,4,271,1,135
"2052",262,0.115249095113314,76,75,144,69,4,271,1,135
"2053",263,0.684822304581603,33,9,62,53,4,271,1,135
"2054",263,0.145622750399783,64,62,74,12,4,271,1,135
"2055",263,0.115878360215865,77,74,144,70,4,271,1,135
"2056",264,0.966272145250334,33,9,63,54,4,271,1,135
"2057",264,0.143176223398533,64,63,74,11,4,271,1,135
"2058",264,0.117038956205499,77,74,144,70,4,271,1,135
"2059",265,1.02763238971279,33,9,144,135,4,271,1,135
"2060",266,1.02124936710037,34,9,144,135,4,271,1,135
"2061",267,1.01181915158058,33,8,34,26,4,271,1,135
"2062",267,1.01176974074345,35,34,144,110,4,271,1,135
"2063",268,1.0200910792215,34,9,144,135,4,271,1,135
"2064",269,1.02771831346136,33,9,144,135,4,271,1,135
"2065",270,0.989281418874408,32,10,144,134,4,271,1,135
"2066",271,0.796284661754646,32,11,144,133,4,271,1,135
"2067",272,0.593026231174377,32,10,144,134,4,271,1,135
"2068",273,0.488605731299656,32,11,114,103,4,271,1,135
"2069",274,0.450192854117326,32,11,114,103,4,271,1,135
"2070",275,0.422496046170656,31,10,114,104,4,271,1,135
"2071",276,0.408675327988108,30,10,63,53,4,271,1,135
"2072",276,0.151790064621528,65,63,114,51,4,271,1,135
"2073",277,0.391332412022323,30,10,63,53,4,271,1,135
"2074",277,0.153445953293861,65,63,114,51,4,271,1,135
"2075",278,0.374444596449601,30,9,63,54,4,271,2,105
"2076",278,0.152587761479923,64,63,114,51,4,271,2,105
"2077",279,0.367963684034926,29,9,63,54,4,271,1,135
"2078",279,0.150962315090398,64,63,114,51,4,271,1,135
"2079",280,0.370712608309962,28,9,114,105,4,271,2,105
"2080",281,0.404308278559712,26,8,98,90,4,271,2,105
"2081",282,0.475539986638509,25,7,98,91,4,271,2,105
"2082",283,0.61662400185974,24,7,97,90,4,271,2,105
"2083",284,0.755859645098884,23,6,49,43,4,271,2,105
"2084",284,0.184173297082837,52,49,97,48,4,271,2,105
"2085",285,0.799799102429129,21,6,48,42,4,271,2,105
"2086",285,0.178384799257124,53,48,96,48,4,271,2,105
"2087",286,0.712572726423971,21,6,49,43,4,271,2,105
"2088",286,0.168654756665902,54,49,94,45,4,271,2,105
"2089",287,0.546915974539139,21,6,50,44,4,271,2,105
"2090",287,0.159232633017284,55,50,94,44,4,271,2,105
"2091",288,0.422692838004187,21,5,51,46,4,271,2,105
"2092",288,0.153693512236771,56,51,93,42,4,271,2,105
"2093",289,0.348513535819438,21,5,54,49,4,271,2,105
"2094",289,0.157309743056007,58,54,95,41,4,271,2,105
"2095",290,0.314318602484029,21,5,53,48,4,271,2,105
"2096",290,0.166424784007562,59,53,95,42,4,271,2,105
"2097",291,0.290303784483411,20,5,34,29,4,271,2,105
"2098",291,0.236719161393844,37,34,53,19,4,271,2,105
"2099",291,0.181179089938921,59,53,98,45,4,271,2,105
"2100",292,0.283822591951616,19,4,34,30,4,271,2,105
"2101",292,0.228769022400136,38,34,53,19,4,271,2,105
"2102",292,0.190503269392691,59,53,98,45,4,271,2,105
"2103",293,0.27434897536474,19,4,33,29,4,271,2,105
"2104",293,0.225679896549176,39,33,53,20,4,271,2,105
"2105",293,0.190667311732728,59,53,98,45,4,271,2,105
"2106",294,0.265858942273561,19,4,32,28,4,271,2,105
"2107",294,0.2211973710771,39,32,53,21,4,271,2,105
"2108",294,0.178214151705067,59,53,98,45,4,271,2,105
"2109",295,0.257517918431918,18,3,31,28,4,271,2,105
"2110",295,0.214562990501733,39,31,53,22,4,271,2,105
"2111",295,0.161748254091891,59,53,98,45,4,271,2,105
"2112",296,0.244420172554539,19,2,32,30,4,271,2,105
"2113",296,0.207813332408858,39,32,53,21,4,271,2,105
"2114",296,0.151180514646425,57,53,98,45,4,271,2,105
"2115",297,0.240816806746098,18,1,33,32,4,271,2,105
"2116",297,0.201804836433966,40,33,52,19,4,271,2,105
"2117",297,0.152765065831367,56,52,114,62,4,271,2,105
"2118",298,0.259345611496652,17,1,33,32,4,271,2,105
"2119",298,0.200602430923072,39,33,52,19,4,271,2,105
"2120",298,0.149780460126205,55,52,114,62,4,271,2,105
"2121",299,0.292234681496088,16,1,33,32,4,271,2,105
"2122",299,0.200489440520958,39,33,114,81,4,271,2,105
"2123",300,0.319796001392201,16,1,33,32,4,271,2,105
"2124",300,0.201787141355776,38,33,114,81,4,271,2,105
"2125",301,0.310100401695111,16,1,32,31,4,271,2,105
"2126",301,0.201899286963507,37,32,114,82,4,271,2,105
"2127",302,0.268261157185936,17,1,32,31,4,271,2,105
"2128",302,0.197403527473999,38,32,114,82,4,271,2,105
"2129",303,0.224608699128517,18,1,32,31,4,271,2,105
"2130",303,0.188350781128155,39,32,114,82,4,271,2,105
"2131",304,0.204898232807294,19,1,32,31,4,271,2,105
"2132",304,0.180365933049924,39,32,114,82,4,271,2,105
"2133",305,0.186216393625847,19,1,31,30,4,271,2,105
"2134",305,0.166450304040048,41,31,128,97,4,271,2,105
"2135",306,0.178534250029158,20,1,33,32,4,271,2,105
"2136",306,0.16233916262461,42,33,128,95,4,271,2,105
"2137",307,0.168221022003714,19,1,33,32,4,271,2,105
"2138",307,0.15970791385325,44,33,66,33,4,271,2,105
"2139",307,0.105924192393741,68,66,128,62,4,271,2,105
"2140",308,0.160274187797343,19,1,33,32,4,271,2,105
"2141",308,0.161073030730727,44,33,128,95,4,271,2,105
"2142",309,0.156698303252837,19,1,34,33,4,271,2,105
"2143",309,0.166976093384872,44,34,128,94,4,271,2,105
"2144",310,0.152706387394026,20,1,33,32,4,271,2,105
"2145",310,0.169976425442322,44,33,128,95,4,271,2,105
"2146",311,0.147211403229852,19,1,24,23,4,271,2,105
"2147",311,0.14388048686481,28,24,34,10,4,271,2,105
"2148",311,0.169883502073157,44,34,65,31,4,271,2,105
"2149",311,0.102088606438384,68,65,128,63,4,271,2,105
"2150",312,0.143072121235885,20,1,25,24,4,271,2,105
"2151",312,0.139432038583081,28,25,34,9,4,271,2,105
"2152",312,0.169073214388798,44,34,128,94,4,271,2,105
"2153",313,0.133815426000494,22,1,28,27,4,271,2,105
"2154",313,0.15826747485112,42,28,113,85,4,271,2,105
"2155",314,0.133453560399994,26,1,31,30,4,271,2,105
"2156",314,0.147191276430327,42,31,113,82,4,271,2,105
"2157",315,0.129892895902127,22,2,28,26,4,271,2,105
"2158",315,0.132318593246607,36,28,39,11,4,271,2,105
"2159",315,0.132498816710144,42,39,113,74,4,271,2,105
"2160",316,0.125886348749293,22,1,28,27,4,271,2,105
"2161",316,0.128735103790805,34,28,113,85,4,271,2,105
"2162",317,0.125732852684746,27,2,42,40,4,271,2,105
"2163",317,0.117839546229368,46,42,113,71,4,271,2,105
"2164",318,0.121759499010718,27,1,47,46,4,271,2,105
"2165",318,0.113532649076217,50,47,113,66,4,271,2,105
"2166",319,0.118067365650939,22,1,27,26,4,271,2,105
"2167",319,0.117798407738811,30,27,42,15,4,271,2,105
"2168",319,0.108975923223179,45,42,47,5,4,271,2,105
"2169",319,0.111777942878008,51,47,113,66,4,271,2,105
"2170",320,0.117911548232991,28,1,42,41,4,271,2,105
"2171",320,0.111685609913541,52,42,113,71,4,271,2,105
"2172",321,0.115048354986726,24,1,33,32,4,271,2,105
"2173",321,0.105988556190728,41,33,46,13,4,271,2,105
"2174",321,0.109864566757515,52,46,56,10,4,271,2,105
"2175",321,0.105520534507584,58,56,121,65,4,271,2,105
"2176",322,0.113696039196315,24,1,34,33,4,271,2,105
"2177",322,0.101959548272823,39,34,44,10,4,271,2,105
"2178",322,0.108446542778244,52,44,56,12,4,271,2,105
"2179",322,0.105632506501427,58,56,121,65,4,271,2,105
"2180",323,0.112593332588155,23,3,34,31,4,271,2,105
"2181",323,0.10200378376121,40,34,45,11,4,271,2,105
"2182",323,0.108508272382959,52,45,121,76,4,271,2,105
"2183",324,0.110395957948616,21,1,34,33,4,271,2,105
"2184",324,0.106728168347427,53,44,121,77,4,271,2,105
"2185",325,0.106628850175473,20,1,42,41,4,271,2,105
"2186",325,0.105761262258356,53,42,70,28,4,271,2,105
"2187",326,0.103922437611067,20,1,34,33,4,271,2,105
"2188",326,0.104732762615502,54,44,68,24,4,271,2,105
"2189",327,0.100730108073431,23,1,34,33,4,271,2,105
"2190",327,0.104076378608289,54,45,71,26,4,271,2,105
"2191",328,0.100052934282848,22,1,32,31,4,271,2,105
"2192",328,0.103890325784959,55,46,69,23,4,271,2,105
"2193",204,0.103910311060903,29,2,47,45,5,257,3,133
"2194",205,0.105823499512618,29,3,46,43,5,257,3,133
"2195",206,0.102402888647988,21,4,23,19,5,257,3,133
"2196",206,0.10558156525937,29,23,42,19,5,257,3,133
"2197",207,0.101507504602416,20,5,24,19,5,257,3,133
"2198",207,0.103028943272202,30,24,39,15,5,257,3,133
"2199",208,0.100344032521208,19,5,24,19,5,257,3,133
"2200",208,0.102096222582085,31,24,39,15,5,257,3,133
"2201",209,0.104463863766232,31,4,41,37,5,257,3,133
"2202",209,0.107521290298107,50,41,115,74,5,257,3,133
"2203",210,0.106014594254415,31,3,41,38,5,257,3,133
"2204",210,0.109111076930037,50,41,115,74,5,257,3,133
"2205",211,0.109685290170638,30,1,40,39,5,257,3,133
"2206",211,0.109779057097639,49,40,115,75,5,257,3,133
"2207",212,0.11386133264961,30,4,38,34,5,257,3,133
"2208",212,0.1096553408807,41,38,42,4,5,257,3,133
"2209",212,0.113019643823358,49,42,116,74,5,257,3,133
"2210",213,0.117951010516479,29,1,41,40,5,257,3,133
"2211",213,0.117048355201659,49,41,117,76,5,257,3,133
"2212",214,0.123569908785481,29,3,41,38,5,257,3,133
"2213",214,0.119781459015458,49,41,118,77,5,257,3,133
"2214",215,0.127560935916026,28,1,42,41,5,257,3,133
"2215",215,0.121027562371047,49,42,118,76,5,257,3,133
"2216",216,0.128771304330893,27,1,42,41,5,257,3,133
"2217",216,0.123456349951997,49,42,119,77,5,257,3,133
"2218",217,0.121992520702037,23,5,29,24,5,257,3,133
"2219",217,0.123814008647798,36,29,40,11,5,257,3,133
"2220",217,0.131436985932064,47,40,61,21,5,257,3,133
"2221",217,0.100393838625698,63,61,103,42,5,257,3,133
"2222",218,0.125797820290856,25,4,31,27,5,257,3,133
